att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
1.083507,0.350391,0.833576,0.285498,0.80783,0.146983,0.186675,0.288391,0.182773,0.875406,0
0.191406,0.359187,0.135348,0.375854,0.764598,0.836387,0.261706,0.181962,-0.097597,0.693302,0
0.962196,0.176183,0.913409,0.477318,0.882054,0.100635,0.220245,0.38474,0.327841,0.816607,0
0.699276,0.192131,0.770082,0.528327,0.594187,0.711593,0.040203,0.126753,0.789064,0.56055,0
0.252348,0.605491,0.593196,1.05504,0.80583,0.56005,-0.139999,0.596152,0.80875,0.776153,0
0.821316,0.240716,0.599782,0.305749,0.715033,0.73551,0.674845,0.858558,-0.052766,0.089519,1
0.591083,0.744384,0.080424,0.417684,0.891213,0.18839,0.715636,0.28246,0.040423,0.275248,0
0.237019,0.837935,0.133222,-0.004054,0.427759,0.723948,0.644991,0.092742,0.790312,0.059611,0
0.04365,0.816414,0.584001,0.920613,0.72765,0.64397,0.01052,0.541424,0.839978,0.740041,0
0.352006,0.605939,0.885981,0.377179,0.73857,0.707726,0.729486,0.835767,0.935307,0.679982,1
-0.011391,0.722649,0.547195,0.444877,0.728983,0.422828,0.37023,0.705156,-0.295034,-0.26754,1
0.55878,0.333583,0.882512,0.237345,0.62093,0.982674,0.022093,0.203148,0.576642,0.699969,0
0.181663,0.775057,0.689865,0.679875,0.529766,0.805077,0.970263,0.788446,0.150131,0.891865,0
0.400935,0.708857,0.912921,0.352921,0.715459,0.702215,0.615318,0.714264,0.906152,0.776757,1
0.158566,0.735289,0.628565,0.587446,0.534863,0.778954,0.965551,0.87753,0.1356,0.80733,0
0.190512,0.222227,0.324926,0.299177,0.812193,0.768255,0.457204,0.278118,0.114217,0.674167,0
0.256286,0.615153,-0.045787,0.923093,0.400316,0.376396,0.285016,0.428498,0.00206,0.706995,1
0.189645,0.452687,0.146825,0.839519,0.546246,0.284595,0.372252,0.42717,0.185142,0.652421,1
-0.167406,0.143599,0.639934,0.337934,0.444256,1.457706,0.093883,-0.231033,0.247882,1.135584,0
0.365909,0.399064,0.417866,0.055205,0.706668,0.57448,0.462652,0.458151,0.451423,0.497836,0
1.104521,-0.12151,1.338547,0.602068,1.095683,-0.135778,-0.018927,0.291611,-0.094617,0.471658,0
0.718699,0.243231,0.376121,-0.33078,0.68462,0.664567,0.963252,-0.371589,0.213378,0.832291,0
0.37952,0.409132,0.390618,0.040267,0.714104,0.56344,0.453655,0.474961,0.426817,0.478908,0
0.113671,0.685849,0.712895,0.658223,0.530705,0.772158,0.666803,0.631675,0.949672,0.529532,1
0.467002,0.172787,0.392783,0.123085,0.747883,0.944999,0.192071,0.208661,-0.108945,0.427514,0
0.095998,-0.009119,0.170753,-0.194021,0.302167,0.858482,0.583221,0.11332,0.006779,0.333012,0
0.174112,0.751993,0.6598,0.562356,0.552563,0.745037,0.949871,0.882118,0.116689,0.804985,0
0.297722,0.76227,0.326137,-0.050515,0.442034,0.779486,0.531216,0.086668,0.897173,0.197367,0
-0.078489,0.7132,0.532639,0.784043,0.792582,0.662969,0.030433,0.460977,0.703443,0.763196,0
0.378011,0.406636,0.395834,0.061958,0.705279,0.5755,0.422635,0.465735,0.482293,0.513208,0
0.375869,0.409262,0.411755,0.02594,0.716245,0.570363,0.467383,0.490685,0.472652,0.507099,0
0.294016,0.407429,0.6402,0.403691,0.523162,0.647425,0.547856,0.646014,0.037736,-0.010405,1
0.585132,0.744808,-0.118743,0.235583,0.496261,0.916723,0.806708,-0.178054,0.886766,-0.090677,0
0.298147,0.816103,0.255794,-0.26744,0.44918,0.73516,0.995443,0.214169,1.074374,-0.190871,0
0.280159,0.703559,-0.217011,-0.058384,0.502249,0.133109,-0.049082,0.831959,0.217782,-0.214475,0
-0.617121,-0.022982,0.428042,-0.220931,0.900017,1.21713,0.070486,0.422617,1.865712,0.492895,0
0.374408,0.396247,0.412671,0.033495,0.727178,0.563409,0.456931,0.456875,0.447964,0.496577,0
0.990494,0.121029,0.422759,0.193136,0.584297,0.798102,0.350141,0.852298,0.168123,0.051588,1
0.489698,0.028265,0.944252,0.522578,0.280775,0.899279,0.309338,0.046416,1.047697,0.883731,0
0.093539,0.756571,0.634144,0.463601,0.834278,0.835089,-0.183559,-0.407169,1.743088,-0.33057,0
-0.005589,0.873179,0.596654,0.958729,0.674612,0.640821,-0.000672,0.489807,0.800358,0.76945,0
1.038663,0.227884,0.437687,0.385098,0.68954,0.797504,0.500875,0.765897,-0.021465,0.179138,1
0.382127,0.396249,0.407783,0.030729,0.729788,0.562418,0.452614,0.457391,0.449896,0.49635,0
0.921736,0.436721,0.357414,-0.080699,0.473602,0.926254,0.065631,0.289712,1.054656,0.90061,0
0.150432,0.721521,0.585349,0.583602,0.564321,0.751108,0.983997,0.866511,0.157034,0.831634,0
0.681465,0.204031,0.735691,0.397597,0.523105,0.811529,0.131102,0.078151,0.770964,0.645534,0
-0.049917,0.781883,0.645308,0.395765,0.511479,0.937947,0.495009,0.268472,0.275865,0.593978,0
0.327159,0.754951,0.281356,0.932384,0.631947,0.258724,0.777473,0.631699,0.898811,0.239555,1
0.039219,0.545003,0.732661,0.603797,0.37848,0.938315,0.733867,0.215892,0.470266,0.666858,0
0.050196,0.784786,0.545272,0.858483,0.755749,0.606285,-0.034333,0.461906,0.908235,0.825049,0
0.514796,1.115652,0.357516,0.091869,0.995978,0.308839,0.773403,0.010571,0.058308,0.254231,0
0.47873,0.757051,0.463728,-0.337632,0.410381,0.918861,0.957349,-0.126025,0.35919,-0.322823,0
0.32563,0.883376,0.059913,0.09978,0.468008,0.61565,0.781754,0.135357,0.863781,0.123946,0
0.664366,-0.077155,0.976078,0.127581,0.317976,0.945688,0.113482,0.491981,1.047582,0.222636,0
0.241223,0.474651,0.744825,0.52997,0.090784,0.818595,0.779386,0.595652,0.297019,-0.276924,1
0.05341,0.631359,0.686979,0.607302,0.44265,0.865208,0.678882,0.169952,0.489853,0.712059,0
0.0874,0.943947,0.197248,0.165859,0.249839,0.912281,0.91455,0.194288,1.163516,0.368379,0
-0.063622,0.914717,0.532898,0.981883,0.790147,0.539549,-0.028404,0.619808,0.92731,0.74557,0
0.058906,0.906734,0.435299,0.746272,0.987283,0.4185,-0.05901,0.255804,0.980347,0.706278,0
-0.060821,0.55333,0.584746,0.670363,0.477105,0.857187,0.686292,0.14335,0.438446,0.743747,0
0.745636,0.15414,0.898899,0.524012,0.689379,0.738828,0.155716,0.056612,0.70502,0.847726,0
0.03232,0.793574,0.590013,0.937617,0.749299,0.648392,-0.021995,0.555274,0.860178,0.7693,0
0.315738,0.131294,1.15332,1.05584,1.024448,1.415975,1.185219,-0.156356,0.45896,0.569123,0
0.088018,0.534574,0.181143,0.780557,0.765808,-0.014583,0.207946,0.20098,0.207437,0.518104,1
0.31216,0.119712,0.247586,0.467767,1.048687,0.774014,0.410859,0.378152,0.203624,0.70549,0
0.362315,0.381271,0.420475,0.037717,0.694026,0.578782,0.435245,0.483285,0.472353,0.467432,0
0.124829,0.692932,0.560314,0.568842,0.526946,0.777809,0.969099,0.821575,0.082367,0.796599,0
0.299197,0.873711,0.257339,0.124187,0.386043,0.736792,0.654581,0.204658,0.754917,0.108127,0
0.843556,0.221993,0.558608,0.41856,0.8642,0.744499,0.484938,0.957249,-0.048447,0.049257,1
0.376799,0.391723,0.419623,0.043174,0.728832,0.582363,0.459634,0.468829,0.463007,0.492525,0
0.397589,0.373142,0.429666,0.015268,0.725361,0.587158,0.433268,0.473679,0.433643,0.498685,0
0.695176,0.56551,0.578354,0.516569,0.967084,0.828283,0.09014,0.036121,0.281191,0.900133,1
0.503751,0.227767,0.174474,0.965596,0.440053,0.333637,0.197077,0.645704,0.109055,0.914114,1
0.632207,0.291506,0.770075,0.485065,0.40476,0.632723,-0.078595,0.244097,1.006158,0.466261,0
0.465344,-0.116836,0.626287,0.17986,0.598467,1.031103,0.935286,-0.000924,-0.158234,0.50266,0
0.227641,0.795806,0.515674,0.478549,0.572744,0.648563,0.919085,0.782056,0.059513,0.879392,0
0.102864,0.856198,0.502223,0.944951,0.702461,0.670066,0.068473,0.465703,0.924051,0.783345,0
0.283562,0.485931,0.978374,0.443746,0.638509,0.960562,0.791214,0.797146,0.902406,0.906309,1
0.286458,0.186587,0.293951,0.404481,0.828273,0.828385,0.421897,0.226025,-0.016078,0.742216,0
0.350242,0.284184,0.361292,0.255774,0.832812,0.703472,0.183624,0.475219,0.135491,0.571261,0
0.433131,0.134079,0.581189,0.065103,0.71536,0.808228,0.869648,-0.044091,-0.040258,0.454984,0
0.23298,0.292135,0.291728,0.289815,0.815645,0.744695,0.318943,0.196543,0.151761,0.577311,0
0.171173,0.55872,0.765117,0.478762,0.374659,0.425389,0.380797,0.634527,-0.200414,0.052555,1
0.375179,0.408546,0.422292,0.036591,0.692259,0.559862,0.491335,0.476554,0.478614,0.528606,0
0.74645,0.248901,0.714964,0.356691,0.565306,0.888765,0.157943,0.047694,0.712539,0.552274,0
0.206095,0.760359,0.178168,0.023715,0.395231,0.782056,0.719423,0.090976,0.780168,0.016251,0
0.296399,0.408746,0.560282,0.280638,0.543415,0.539376,0.653512,0.478493,-0.021057,0.144854,1
0.75219,0.313426,1.122961,0.64181,0.384825,1.235416,-0.192636,-0.297931,0.558161,0.867834,0
0.407253,1.028449,0.669345,-0.213934,0.799242,0.28834,0.923356,0.04092,0.711626,-0.451631,0
0.032808,-0.23208,0.397134,0.44468,0.729326,1.158876,-0.033229,0.49813,0.108649,0.742743,0
0.590321,0.043889,-0.062937,0.906846,1.069745,1.600871,0.042899,0.601958,-0.094118,0.188707,0
0.188613,0.443548,0.703586,0.391012,0.912152,0.850998,0.509675,0.703752,0.86465,0.783651,1
0.497915,0.051572,0.491938,0.079137,0.683214,0.879007,0.762214,0.021069,0.094254,0.407386,0
1.180334,1.10759,0.743821,-0.196071,0.203459,0.692758,0.23349,0.096021,-0.467212,0.495447,0
0.692039,0.979514,0.178981,0.305553,0.631847,0.371182,0.639581,0.274892,0.014413,0.394988,0
0.407776,0.406598,0.433816,0.072074,0.68744,0.603837,0.426283,0.483487,0.482092,0.461107,0
0.258508,0.431613,0.873004,0.644817,0.47177,1.079887,0.485208,0.406279,0.590189,0.676818,0
0.029666,0.839635,0.466085,0.968998,0.780536,0.740255,-0.019301,0.459253,0.863525,0.738005,0
0.380326,0.377412,0.429877,0.036265,0.719001,0.556946,0.458069,0.460109,0.466337,0.489178,0
0.347695,0.865748,0.794277,0.278811,0.925673,0.966807,0.915479,0.640748,0.969586,0.590185,1
0.38584,0.030251,0.438357,0.042214,0.725664,0.798669,0.678971,-0.109725,0.036294,0.533718,0
0.643603,-0.074864,0.642128,0.751051,0.9294,0.576117,-0.249157,0.325775,0.96147,0.433769,0
-0.265486,0.749536,0.560115,0.277724,0.136599,0.956016,0.304218,0.530571,0.868081,-0.278097,0
0.472501,0.98606,1.096305,0.840015,0.80031,0.289539,0.241896,0.372403,0.86746,0.407668,0
0.994411,0.159419,0.938793,0.455717,0.867191,0.093196,0.192794,0.383834,0.322514,0.830298,0
0.342259,0.578595,0.603242,0.31522,0.54483,0.682469,0.533382,0.526826,0.039868,0.021229,1
0.366461,0.395066,0.407913,0.055531,0.700342,0.580608,0.472367,0.465383,0.452407,0.501624,0
1.289297,0.450694,-0.008888,1.262843,1.260203,-0.374953,1.222745,-0.013149,1.247522,0.333458,0
0.13402,0.711138,0.786165,0.141664,0.727166,0.563442,0.525761,0.977776,0.951051,0.850223,1
0.131143,0.729579,0.589498,0.574798,0.553632,0.736346,0.954129,0.833991,0.088276,0.792676,0
0.162202,0.908085,0.0648,0.17798,0.325145,0.697313,0.817838,0.265561,0.709001,0.186368,0
0.088599,0.548866,0.182536,0.064001,0.270435,0.728725,0.816674,0.035716,0.615806,-0.158824,0
0.216701,0.911596,0.100675,0.19465,0.589248,0.574025,0.638543,0.099876,0.738832,0.246451,0
0.968868,0.428466,0.425365,0.347799,0.604232,0.712999,0.564232,0.785666,-0.039976,0.134184,1
-0.146828,0.896491,0.392078,0.7143,0.684895,-0.05365,0.444182,0.193766,0.380333,0.243402,1
0.329233,0.122913,0.323477,0.234956,1.051196,0.901426,0.246267,0.267913,0.055917,0.597409,0
-0.194279,0.568694,1.306157,1.100884,0.579043,0.835289,0.996469,0.605099,0.915355,1.479943,0
0.359592,0.449894,0.417466,0.04379,0.673539,0.631039,0.495606,0.493404,0.444217,0.489296,0
0.33123,0.175426,0.578989,-0.05594,0.686148,0.900949,0.912412,-0.064582,-0.100789,0.482392,0
0.112272,0.721119,0.593054,0.582752,0.550071,0.741854,0.947408,0.845902,0.079921,0.789029,0
0.199253,0.464398,0.10535,0.909885,0.579583,0.304888,0.344872,0.394608,0.187428,0.645056,1
-0.185214,0.567914,0.270505,0.432076,0.63517,0.693368,0.375791,0.397574,1.153709,0.009524,0
0.164751,0.554766,0.165322,1.016582,0.680911,0.307461,0.237821,0.417497,0.108303,0.709879,1
0.179662,0.75053,0.569009,0.581184,0.522961,0.806568,0.885836,0.909208,0.180416,0.795972,0
0.525817,0.108129,0.45126,0.109124,0.604868,0.706849,0.789882,0.017731,-0.121204,0.454719,0
0.73465,0.125852,0.991445,0.700238,0.988939,0.273395,0.024839,0.312873,0.116812,0.710162,0
0.958742,0.421428,0.43131,0.432822,0.560457,0.209216,0.406479,-0.004861,-0.233622,0.938592,0
0.354655,0.413642,0.388438,0.038142,0.754753,0.568924,0.443372,0.434919,0.434721,0.479471,0
0.068536,0.606925,0.247222,0.144179,0.463071,0.705329,0.609864,0.056725,0.658693,-0.088129,0
0.13083,0.728738,0.595907,0.569593,0.566068,0.72581,0.93673,0.847857,0.066186,0.778353,0
0.382231,0.394087,0.426667,0.043739,0.71405,0.580427,0.452893,0.470147,0.448672,0.487606,0
0.021474,0.379523,0.706579,0.487517,0.744801,0.133391,1.276996,1.265208,1.162422,0.725516,1
0.454245,0.286151,0.542398,0.265555,0.774441,1.101202,0.575768,-0.195924,0.179616,0.302599,0
0.400447,0.028427,0.568225,0.012396,0.69916,0.903693,0.712031,0.034684,-0.004831,0.455801,0
0.763319,1.254702,0.679465,-0.520618,-0.181889,0.748431,1.202179,-0.173601,0.954321,0.042228,0
0.054308,0.606272,0.681139,0.584384,0.371327,0.947078,0.68495,0.223346,0.444644,0.706149,0
0.491188,0.655613,0.666233,0.251031,0.619388,0.833064,0.413505,0.702642,-0.030812,0.202212,1
0.113278,0.711831,0.748751,0.712021,0.740119,1.168279,0.756194,0.602687,0.790435,0.796257,0
0.280104,0.226575,0.304572,0.38623,0.864476,0.811342,0.402589,0.257568,0.04643,0.672414,0
0.333939,0.321894,0.380578,0.306281,0.813777,0.730896,0.376751,0.352483,0.095814,0.711468,0
0.525172,0.150364,0.563394,0.113509,0.684289,0.794088,0.777718,-0.052844,0.117476,0.339848,0
0.248154,1.193801,1.138194,0.838918,0.587157,1.229634,0.281933,1.09047,0.96946,0.328831,1
0.196858,0.748775,0.148975,0.050112,0.375339,0.778074,0.715017,0.106648,0.761679,0.028821,0
-0.020393,0.823598,0.745426,0.311792,0.04378,0.840294,0.397859,-0.048166,0.782304,0.658014,0
0.612299,0.446299,-0.222808,0.012471,0.84962,0.039524,0.881134,0.054276,0.568213,0.445318,0
0.469993,0.067823,0.552463,0.0739,0.656677,0.857574,0.785134,0.012642,0.036105,0.45398,0
-0.012288,-0.024961,0.052785,0.656851,1.101623,0.868617,0.492846,-0.125607,-0.021383,0.37884,0
0.265218,0.223009,0.311638,0.371713,0.846253,0.809404,0.388473,0.270224,0.037521,0.673983,0
0.251233,0.178595,0.261356,0.316029,0.895273,0.82406,0.358266,0.294042,0.016982,0.695738,0
0.202215,0.511102,0.511095,0.337411,0.376782,0.528221,0.599637,0.440898,0.002825,0.112115,1
0.368236,0.691869,-0.119713,0.929741,0.501125,0.203894,0.478051,0.419268,0.326496,0.640085,1
1.313278,-0.395217,0.572686,-0.620456,0.241706,1.738446,1.353319,0.321736,0.668159,0.541455,1
0.066248,0.726454,0.205006,0.048702,0.480147,0.834229,0.734763,0.218497,0.815422,-0.011496,0
0.042404,0.930321,0.486004,0.89213,0.665782,0.603358,-0.066922,0.578759,0.848439,0.722552,0
0.247473,0.484604,0.473058,0.583095,0.846395,0.201368,-0.289537,0.201412,0.854138,0.534036,0
0.017294,0.91196,0.446158,0.937946,0.60059,0.503168,0.007391,0.595888,0.996923,0.68614,0
0.111985,0.734614,0.576798,0.594399,0.535363,0.715464,0.947537,0.793093,0.089966,0.810479,0
-0.103309,0.214493,-0.004527,1.08521,0.439911,0.441701,0.603213,0.711354,-0.007882,1.012454,1
0.34124,0.372986,0.433177,0.008827,0.682943,0.569918,0.419019,0.483404,0.476963,0.463542,0
0.72967,0.034527,0.553712,0.615623,0.34226,1.236678,0.546868,-0.204956,0.673672,0.413702,0
0.000461,0.829376,0.589075,0.95199,0.795258,0.71959,0.024483,0.615795,0.826505,0.799026,0
0.473853,0.34487,0.197332,0.805006,0.392627,0.476595,0.310807,0.439459,0.430562,0.728684,1
0.110933,0.69634,0.553541,0.559827,0.599152,0.742705,0.955184,0.812628,0.079838,0.787803,0
0.366544,0.384345,0.40725,0.027666,0.725958,0.553891,0.462106,0.481475,0.438135,0.490899,0
0.480089,0.618513,0.849818,0.391746,0.78591,0.708306,0.603892,0.895702,0.952051,0.710966,1
0.426737,0.549626,0.412217,1.229044,0.250833,0.265446,-0.123422,0.286015,-0.13928,0.824872,1
0.382783,0.396352,0.409487,0.050773,0.709114,0.568061,0.452731,0.460785,0.445033,0.489566,0
0.111318,0.712455,0.571805,0.569294,0.569152,0.719445,0.948856,0.82357,0.057312,0.782109,0
0.151217,0.807634,0.140155,0.006701,0.370402,0.818801,0.690297,0.063776,0.722886,-0.026314,0
0.819394,0.167631,0.928794,-0.107642,0.226757,0.692063,1.069387,0.320554,-0.120783,-0.18583,1
0.116461,0.721944,0.56148,0.577917,0.571971,0.711743,0.953354,0.812961,0.054968,0.784707,0
0.204648,0.193324,0.303343,0.416366,0.924614,0.739853,0.35171,0.270652,0.058002,0.648209,0
0.354897,0.435857,0.418096,-0.00221,0.676382,0.545176,0.461347,0.531704,0.415868,0.416938,0
0.463033,0.522922,0.788842,0.424714,0.652686,0.808869,0.760401,0.909182,0.902238,0.652139,1
-0.261843,1.052,0.378663,0.578834,0.444971,0.609309,0.075883,0.590747,1.267082,0.701291,0
0.301164,0.297964,0.306273,0.363387,0.824237,0.883884,0.37817,0.314368,0.076112,0.718756,0
0.042342,0.799945,0.602641,0.915093,0.747643,0.65849,0.020306,0.559361,0.818545,0.722722,0
0.175645,0.326513,0.347453,0.812515,0.48071,0.358783,0.074852,0.176219,0.399819,0.879638,1
0.368636,0.411867,0.423359,0.025636,0.708542,0.538772,0.454528,0.472145,0.446276,0.483463,0
-0.111225,0.714338,-0.077291,0.716086,0.284235,-0.014389,0.127023,0.548894,-0.090867,0.467601,1
0.226541,0.621973,0.891325,0.534544,0.326774,0.752087,0.856095,0.243465,0.417664,0.812046,0
0.795362,0.334232,0.859358,-0.150966,0.433866,0.49886,0.533465,-0.162274,0.254837,0.413268,0
0.706769,0.272879,0.743249,0.368442,0.587172,0.880981,0.094721,0.003244,0.776625,0.667499,0
0.230204,0.768247,0.182007,0.046032,0.363629,0.778882,0.680321,0.136701,0.727588,0.032407,0
0.278431,0.193841,0.381328,0.391844,0.770535,0.772042,0.35868,0.302006,0.058022,0.743441,0
0.700753,0.483778,0.521922,0.503212,0.983144,0.822354,0.038721,0.014507,0.332829,0.974958,1
0.442464,1.136885,0.336668,0.508324,0.511777,0.488752,0.500403,0.068043,0.078833,0.305635,0
0.77444,-0.207968,0.449707,-0.165203,0.553595,0.972939,0.993816,-0.049088,0.242265,0.325066,0
0.791414,0.067232,0.784093,0.237293,0.496158,0.865221,0.201458,0.203411,0.957889,0.455638,0
0.175772,0.435046,0.129006,0.901854,0.56433,0.37878,0.279443,0.351404,0.182726,0.702155,1
0.355319,0.716486,-0.10891,-0.340502,-0.014267,0.631819,0.390857,0.268146,0.844138,0.443129,0
-0.093225,0.259285,0.166538,-0.021053,0.714152,0.722961,0.310524,0.653935,0.395385,0.668468,0
1.104937,0.297656,0.771011,0.401022,0.850425,0.101393,0.093139,0.501926,0.308465,0.719057,0
0.376342,0.391586,0.415607,0.04462,0.714254,0.568958,0.454576,0.469589,0.450014,0.485577,0
0.483361,0.056284,0.556381,0.065838,0.653654,0.850634,0.787892,0.007933,0.043961,0.447921,0
1.007252,0.16297,0.605523,0.335268,0.661194,0.963901,0.794124,0.68867,0.135912,-0.062828,1
-0.174301,0.931453,0.712901,0.854945,1.14591,0.715346,0.158768,0.723178,1.112625,0.445139,0
-0.349189,-0.11085,-0.4078,-0.667771,0.785727,0.454311,1.042711,0.312066,0.32691,0.790061,0
0.371503,0.38578,0.427251,0.034682,0.723496,0.560532,0.461149,0.455835,0.442136,0.484138,0
0.336146,0.585215,0.053286,0.07894,0.497877,0.608817,0.834475,0.00543,0.805624,-0.035501,0
-0.1591,0.704932,0.40622,1.040612,0.735002,0.674755,0.126661,0.610097,0.865507,0.555989,0
0.363089,0.394484,0.407666,0.031262,0.712015,0.566253,0.438264,0.470251,0.456632,0.501691,0
0.277479,0.213566,0.273724,0.377979,0.854844,0.800663,0.413334,0.246473,0.021198,0.64377,0
0.845805,0.391021,1.068369,0.366923,1.095731,0.307142,0.100423,0.294661,0.560265,0.834173,0
0.196147,0.572783,0.795006,0.032431,0.111117,0.941702,0.976671,-0.358689,-0.246076,0.110402,0
0.276129,0.233972,0.314029,0.371514,0.854853,0.80185,0.381677,0.259216,0.037152,0.659888,0
0.616699,0.57235,0.468091,0.10244,0.927209,0.445458,0.812335,0.22195,-0.421052,0.443767,1
0.718945,0.717929,0.654564,0.228147,1.122041,0.495206,0.319358,0.545672,1.112972,0.640019,1
0.378288,0.387614,0.431793,0.060897,0.705736,0.551164,0.459049,0.453993,0.459073,0.489639,0
0.138608,0.126513,0.342907,0.411781,0.697767,0.898303,0.549292,0.342177,0.186408,0.585997,0
0.235695,0.846819,0.23761,0.133899,0.21447,0.829239,0.680648,0.294085,0.819939,-0.1218,0
1.081757,0.058103,0.931319,0.568705,0.939662,0.20124,0.224236,0.451398,0.210389,0.819601,0
-0.022247,0.737792,0.63987,0.902179,0.700735,0.734103,0.024369,0.516773,0.759864,0.802771,0
0.179459,0.98798,-0.296847,0.436342,0.412609,0.676166,0.265019,-0.148871,0.839277,0.04724,0
0.572012,0.328936,0.32708,1.018775,0.695424,0.578528,0.065179,0.284115,0.352185,0.99508,1
0.386852,0.398055,0.406534,0.023808,0.695039,0.568826,0.465791,0.470973,0.44238,0.498565,0
0.398743,-0.043672,0.654784,-0.001799,0.611719,0.906536,0.698,0.010988,-0.014932,0.494001,0
0.438399,0.076193,0.332564,0.402639,0.934576,0.757542,0.37162,0.436706,-0.021731,0.852982,0
-0.262694,0.923229,0.391571,0.154618,0.569824,1.217959,0.31524,-0.155525,0.201633,1.100938,0
0.098096,0.712286,0.529834,0.565339,0.577323,0.711624,0.954953,0.797945,0.03379,0.770348,0
0.044233,0.649214,0.698993,0.952117,0.606651,0.408395,-0.136557,0.390015,0.854025,0.770503,0
0.274233,0.63712,0.03256,1.036091,0.444016,0.429188,0.353466,0.264949,0.321959,0.53496,1
0.240103,0.701215,0.292102,0.092877,0.295439,0.82293,0.540993,0.099115,0.58094,0.222308,0
1.085685,0.440983,0.375875,0.662124,0.846255,-0.053863,0.15611,0.933586,0.863607,0.469701,0
0.297216,0.45537,0.472914,-0.002267,0.738278,0.555093,0.474192,0.492292,0.414039,0.527528,0
0.287074,1.070186,0.222953,0.725967,0.850402,0.944182,0.225858,0.893868,0.869521,0.43916,0
0.320049,0.505513,0.002853,0.784788,0.473073,0.374342,0.340428,0.542699,0.181891,0.599579,1
0.899911,0.296267,0.576464,0.460711,0.495919,1.065644,0.106894,0.161615,0.564168,0.668481,0
0.390906,0.146548,1.043573,-0.454341,1.187012,1.663837,0.801594,0.393941,0.253013,-0.190731,1
0.242938,0.100968,0.252359,0.365371,0.743808,0.922567,0.252031,0.099999,0.014927,0.518193,0
0.00712,0.700475,0.402457,0.725519,0.557825,0.787932,-0.093566,0.552973,0.83012,0.753259,0
0.482817,0.376976,0.004734,0.621831,1.059162,0.719649,0.682787,0.635268,0.358025,0.663568,0
0.100271,0.726864,0.514492,0.566206,0.587766,0.706845,0.942731,0.782435,0.026745,0.780202,0
0.092274,0.958206,0.480647,0.520973,0.506566,0.690277,-0.000457,0.727228,0.766438,0.392285,0
0.239152,0.268292,0.164105,0.348659,0.907546,0.666097,0.350988,0.131259,-0.048733,0.720238,0
0.600861,0.445957,0.771302,0.425754,1.100913,1.20946,0.901939,0.552081,0.397145,0.252154,0
0.146853,0.801802,0.592261,0.854152,0.647637,0.721243,-0.10294,0.673339,0.688433,0.803719,0
0.551393,0.611916,0.023425,0.970003,0.86741,0.4479,0.304246,0.522291,-0.060333,1.000254,1
0.089293,0.774717,0.491946,0.498225,0.689068,0.671044,0.910397,0.735781,0.099222,0.85351,0
0.473961,0.525103,0.985802,0.653553,0.56414,0.966759,0.477334,1.028804,0.615876,0.68509,1
0.150609,0.475633,0.126474,0.947629,0.62387,0.389886,0.195566,0.508657,0.275034,0.53701,1
0.097416,0.712116,0.524614,0.57355,0.591027,0.688065,0.942372,0.788357,0.013209,0.778775,0
0.252904,0.234205,0.245319,0.356605,0.811225,0.851495,0.332855,0.251774,0.037627,0.714377,0
0.366107,0.376083,0.401527,0.027937,0.70517,0.547588,0.449658,0.486941,0.425837,0.499761,0
0.291737,0.510132,0.110151,0.94801,0.58939,0.29968,0.215221,0.385732,0.16816,0.678586,1
0.081862,0.701211,0.531463,0.591465,0.598554,0.685472,0.956027,0.766275,-0.001766,0.773921,0
0.152364,0.402245,0.264551,0.469583,0.702099,1.008341,0.216585,0.254822,0.045238,0.647983,0
0.382582,0.403967,0.436093,0.030319,0.735687,0.561608,0.430203,0.448291,0.43388,0.503087,0
0.493608,0.066473,0.552991,0.064198,0.671194,0.868206,0.803575,0.010859,0.041404,0.457396,0
0.885878,-0.072995,0.597647,0.651738,0.741649,0.83373,0.331507,-0.212127,0.719852,0.84335,0
0.597436,0.896603,0.360069,0.307174,0.760512,0.432486,0.715647,0.209299,0.054606,0.547337,0
0.084994,0.635999,0.188181,0.041905,0.249412,0.796275,0.73058,0.105496,0.895517,0.01188,0
0.523274,0.022036,0.599697,0.088143,0.537081,0.722732,0.955877,-0.113612,0.168665,0.4227,0
0.031353,0.255972,-0.070637,0.938763,0.70414,0.536012,0.348007,0.633836,0.386317,0.560733,1
0.390078,0.302984,0.349165,0.519619,0.97946,0.853047,0.545361,0.30318,0.152644,0.70845,0
0.499657,0.484205,0.777714,0.632165,0.726761,0.687332,0.590801,0.915612,0.891652,0.672945,1
0.095863,0.710223,0.517057,0.578499,0.600598,0.683489,0.944529,0.780553,0.009218,0.777132,0
0.453295,0.602155,0.807174,0.484345,0.745856,0.834909,0.689545,0.89295,0.928978,0.696685,1
0.502699,0.059687,0.571222,0.051751,0.646163,0.873543,0.773764,0.00398,0.038622,0.460608,0
0.468585,0.062973,0.550461,0.075447,0.65449,0.856965,0.785182,0.008411,0.044931,0.448068,0
0.700088,0.696896,0.156559,0.516349,0.776866,0.688671,-0.112605,0.514714,0.26013,0.169543,0
0.01345,0.780193,0.493707,0.607629,0.52883,0.68186,1.016996,0.739201,0.060302,0.761239,0
-0.192388,0.616333,0.167172,0.375961,0.877181,0.234724,0.47687,0.794115,0.03521,0.012573,1
0.38499,0.75631,0.219849,1.009331,0.632606,0.142671,0.85985,0.724874,0.89614,0.343025,1
0.164392,0.413653,0.12323,0.983174,0.785186,0.310177,0.402236,0.207333,0.429811,0.469104,1
